time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-14 00:00:00+00:00,2,2,0,0
2023-02-24 00:00:00+00:00,10,6,10,1
2023-02-25 00:00:00+00:00,4,3,0,0
2023-02-26 00:00:00+00:00,2,2,2,1
2023-02-27 00:00:00+00:00,0,0,3,1
